severity,category,package,file,row_id,line,speaker,detail,current_translation,source_game_text01
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30112,723,,II,Ледяная пуля II,Frozen Bullet II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30113,724,,III,Ледяная пуля III,Frozen Bullet III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30122,726,,II,Смертельная метель II,Lethal Blizzard II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30123,727,,III,Смертельная метель III,Lethal Blizzard III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30125,729,,II,Алмазная пыль II,Diamond Dust II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30126,730,,III,Алмазная пыль III,Diamond Dust III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30132,732,,II,Сбой наномашин II,Nanomachine Break II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30133,733,,III,Сбой наномашин III,Nanomachine Break III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30142,735,,II,Ударная плазма II,Shock Plasma II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30143,736,,III,Ударная плазма III,Shock Plasma III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30152,738,,II,Громопад II,Thunder Fall II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30153,739,,III,Громопад III,Thunder Fall III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30155,741,,II,Молниеносный коготь II,Lightning Claw II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30156,742,,III,Молниеносный коготь III,Lightning Claw III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30162,744,,II,Кометный молот II,Comet Hammer II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30163,745,,III,Кометный молот III,Comet Hammer III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30172,747,,II,Бластер Геи II,Gaia Blaster II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30173,748,,III,Бластер Геи III,Gaia Blaster III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30182,750,,II,Сокрушительное землетрясение II,Awesome Quake II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30183,751,,III,Сокрушительное землетрясение III,Awesome Quake III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30185,753,,II,Каменный раскол II,Stone Cleave II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30186,754,,III,Каменный раскол III,Stone Cleave III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30192,756,,II,Коготь ветра II,Wind Claw II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30193,757,,III,Коготь ветра III,Wind Claw III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30202,759,,II,Звуковой выстрел II,Sonic Shot II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30203,760,,III,Звуковой выстрел III,Sonic Shot III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30212,762,,II,Штормовой ветер II,Gale Storm II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30213,763,,III,Штормовой ветер III,Gale Storm III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30215,765,,II,Буря II,Tempest II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30216,766,,III,Буря III,Tempest III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30222,768,,II,Сокрушительный клинок II,Crush Blade II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30223,769,,III,Сокрушительный клинок III,Crush Blade III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30232,771,,II,Металлический ускоритель II,Thruster Metal II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30233,772,,III,Металлический ускоритель III,Thruster Metal III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30242,774,,II,Цельнометаллический свайный удар II,Full Metal Pile II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30243,775,,III,Цельнометаллический свайный удар III,Full Metal Pile III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30245,777,,II,Железный разрез II,Iron Slash II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30246,778,,III,Железный разрез III,Iron Slash III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30252,780,,II,Святой кулак II,Saint Knuckle II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30253,781,,III,Святой кулак III,Saint Knuckle III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30262,783,,II,Святой свет II,Holy Light II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30263,784,,III,Святой свет III,Holy Light III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30272,786,,II,Сияющий взрыв II,Shine Burst II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30273,787,,III,Сияющий взрыв III,Shine Burst III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30275,789,,II,Ангельская лестница II,Angel Ladder II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30276,790,,III,Ангельская лестница III,Angel Ladder III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30282,792,,II,Теневой клык II,Shadow Fang II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30283,793,,III,Теневой клык III,Shadow Fang III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30292,795,,II,Кошмар II,Nightmare II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30293,796,,III,Кошмар III,Nightmare III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30302,798,,II,Адский сокрушитель II,Hell Crusher II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30303,799,,III,Адский сокрушитель III,Hell Crusher III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30305,801,,II,Страх души II,Soul Fear II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30306,802,,III,Страх души III,Soul Fear III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30312,804,,II,Тяжёлый удар II,Heavy Strike II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30313,805,,III,Тяжёлый удар III,Heavy Strike III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30322,807,,II,Силовая энергия II,Power Energy II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30323,808,,III,Силовая энергия III,Power Energy III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30332,810,,II,Луч пустоты II,Void Ray II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30333,811,,III,Луч пустоты III,Void Ray III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30335,813,,II,Врата безумия II,Lunatic Gate II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30336,814,,III,Врата безумия III,Lunatic Gate III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,31012,816,,X-,X-Исцеление,X-Heal
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,31022,818,,X-,X-Аура,X-Aura
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,31032,820,,X-,X-Оживить,X-Revive
2,latin_mixed,patch_text01,text/steam_input.mbe/000_Sheet1.csv,steam_input_name_006,9,,LB,Левый бампер (LB),Left Bumper
2,latin_mixed,patch_text01,text/steam_input.mbe/000_Sheet1.csv,steam_input_name_007,10,,RB,Правый бампер (RB),Right Bumper
2,latin_mixed,patch_text01,text/steam_input.mbe/000_Sheet1.csv,steam_input_name_008,11,,LT,Левый триггер (LT),Left Trigger
2,latin_mixed,patch_text01,text/steam_input.mbe/000_Sheet1.csv,steam_input_name_009,12,,RT,Правый триггер (RT),Right Trigger
2,latin_mixed,patch_text01,text/steam_input.mbe/000_Sheet1.csv,steam_input_name_010,13,,Start,Кнопка Start,Start
2,latin_mixed,patch_text01,text/steam_input.mbe/000_Sheet1.csv,steam_input_name_011,14,,Select,Кнопка Select,Select
2,latin_mixed,patch_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_AdditionalAttack_01_002,6,,HUD,"Когда активируются Дополнительные удары, на HUD появится круг.

{fc9Нажмите {decision}, когда круг достигнет центра, чтобы вызвать
«Эффект Удара»}.","When Extra Strikes triggers, a circle will appear on the HUD.

{fc9Press {decision} when the circle reaches the center to cause a ""Strike Effect.""}"
2,latin_mixed,patch_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_CardsRule_01_004,125,,JUCG,"[Таинственное дублирование после боёв JUCG]
{fc9После карточного боя использованные карты, которых у вас ещё нет,
дублируются, и вы можете выбрать одну из них.}

Чем больше раундов вы выиграете, тем больше карт получите.
5 побед = 3 карты
3–4 победы = 2 карты
1–2 победы = 1 карта
0 побед = 0 карт","[Mysterious Duplication after JUCG Battles]
{fc9After a card battle, used cards which you have yet to obtain are
duplicated for you to choose from.}

The more rounds you win, the more cards you can receive.
5 wins = 3 cards
3–4 wins = 2 cards
1–2 wins = 1 card
0 wins = 0 cards"
2,latin_mixed,patch_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Status_03_001,35,,II,"{fc9{is28}{image(ui_icon_type_000)} Вакцина}
{fc9{is28}{image(ui_icon_type_020)} Данные}
{fc9{is28}{image(ui_icon_type_040)} Вирус}
{fc9{is28}{image(ui_icon_type_060)} Свободный}
{fc9{is28}{image(ui_icon_type_080)} Переменный}
{fc9{is28}{image(ui_icon_type_100)} Неизвестно}
Дигимоны стадий «Малыш I» и «Малыш II» имеют {fc9{is28}{image(ui_icon_type_120)} Без атрибута}.

Атрибут дигимона можно проверить на экране характеристик.","{fc9{is28}{image(ui_icon_type_000)} Vaccine}
{fc9{is28}{image(ui_icon_type_020)} Data}
{fc9{is28}{image(ui_icon_type_040)} Virus}
{fc9{is28}{image(ui_icon_type_060)} Free}
{fc9{is28}{image(ui_icon_type_080)} Variable}
{fc9{is28}{image(ui_icon_type_100)} Unknown}
In-Training I and II Digimon are {fc9{is28}{image(ui_icon_type_120)} No Data}.

You can confirm a Digimon's Attribute via their stats screen."
2,latin_mixed,patch_text01,text/tutorial_title.mbe/000_Sheet1.csv,tutorial_title_CpAdd_01,13,,CP,Критические очки (CP),Critical Points (CP)
2,latin_mixed,patch_text01,text/tutorial_title.mbe/000_Sheet1.csv,tutorial_title_CpFluctuation_01,14,,CP,Получение CP,Gaining CP
2,latin_mixed,patch_text01,text/yes_no_message.mbe/000_Sheet1.csv,yesno_dlc_0010,113,,"Microsoft, Nintendo, PlayStation, Store, eShop","{pf(Чтобы сыграть во Внешнее подземелье,
нужно {fc9приобрести дополнение}.

Перейти в PlayStation®Store?

{fc9Примечание: купленный контент станет доступен
после возврата на главный экран.}/Чтобы сыграть во Внешнее подземелье,
нужно {fc9приобрести дополнение}.

Перейти в Microsoft Store?

{fc9Примечание: купленный контент станет доступен
после возврата на главный экран.}/Для Внешнего подземелья нужен {fc9загружаемый контент}.

Перейти в Nintendo eShop?

{fc9Примечание: купленный контент станет доступен
после возврата на главный экран.}/Чтобы сыграть во Внешнее подземелье,
нужно {fc9приобрести загружаемый контент}.

Перейти в интернет-магазин?

{fc9Примечание: купленный контент станет доступен
после возврата на главный экран.})}","{pf(You must {fc9purchase an add-on} in order to
play this Outer Dungeon.

Go to PlayStation®Store?

{fc9Note: Purchased add-ons will not be activated
until you return to the title screen.}/You must {fc9purchase an add-on} in order to
play this Outer Dungeon.

Go to Microsoft Store?

{fc9Note: Purchased add-ons will not be activated
until you return to the title screen.}/{fc9Downloadable content} is required to play this Outer Dungeon.

Go to Nintendo eShop?

{fc9Note: Purchased downloadable content is not activated
until you return to the title screen.}/You must {fc9purchase downloadable content} in order to
play this Outer Dungeon.

Go to the Online Store?

{fc9Note: Purchased downloadable content will not be activated
until you return to the title screen.})}"
2,latin_mixed,patch_text01,text/yes_no_message.mbe/000_Sheet1.csv,yesno_dlc_0020,114,,"Microsoft, Nintendo, PlayStation, Store, eShop","{pf(Чтобы надеть этот костюм,
нужно {fc9приобрести дополнение}.

Перейти в PlayStation®Store?

{fc9Примечание: купленный контент станет доступен
после возврата на главный экран.}/Чтобы надеть этот костюм,
нужно {fc9приобрести дополнение}.

Перейти в Microsoft Store?

{fc9Примечание: купленный контент станет доступен
после возврата на главный экран.}/Для этого костюма нужен {fc9загружаемый контент}.

Перейти в Nintendo eShop?

{fc9Примечание: купленный контент станет доступен
после возврата на главный экран.}/Чтобы надеть этот костюм,
нужно {fc9приобрести загружаемый контент}.

Перейти в интернет-магазин?

{fc9Примечание: купленный контент станет доступен
после возврата на главный экран.})}","{pf(You must {fc9purchase an add-on} in order to
wear this costume.

Go to PlayStation®Store?

{fc9Note: Purchased add-ons will not be activated
until you return to the title screen.}/You must {fc9purchase an add-on} in order to
wear this costume.

Go to Microsoft Store?

{fc9Note: Purchased add-ons will not be activated
until you return to the title screen.}/{fc9Downloadable content} is required to wear this costume.

Go to Nintendo eShop?

{fc9Note: Purchased downloadable content is not activated
until you return to the title screen.}/You must {fc9purchase downloadable content} in order to
wear this costume.

Go to the Online Store?

{fc9Note: Purchased downloadable content will not be activated
until you return to the title screen.})}"
2,latin_mixed,patch_text01,text/yes_no_message.mbe/000_Sheet1.csv,yesno_dlc_0030,115,,"Microsoft, Nintendo, PlayStation, Store, eShop","{pf(Чтобы выбрать эту музыку,
нужно {fc9приобрести дополнение}.

Перейти в PlayStation®Store?

{fc9Примечание: купленный контент станет доступен
после возврата на главный экран.}/Чтобы выбрать эту музыку,
нужно {fc9приобрести дополнение}.

Перейти в Microsoft Store?

{fc9Примечание: купленный контент станет доступен
после возврата на главный экран.}/Для этой музыки нужен {fc9загружаемый контент}.

Перейти в Nintendo eShop?

{fc9Примечание: купленный контент станет доступен
после возврата на главный экран.}/Чтобы выбрать эту музыку,
нужно {fc9приобрести загружаемый контент}.

Перейти в интернет-магазин?

{fc9Примечание: купленный контент станет доступен
после возврата на главный экран.})}","{pf(You must {fc9purchase an add-on} in order to
select this music.

Go to PlayStation®Store?

{fc9Note: Purchased add-ons will not be activated
until you return to the title screen.}/You must {fc9purchase an add-on} in order to
select this music.

Go to Microsoft Store?

{fc9Note: Purchased add-ons will not be activated
until you return to the title screen.}/{fc9Downloadable content} is required to select this music.

Go to Nintendo eShop?

{fc9Note: Purchased downloadable content is not activated
until you return to the title screen.}/You must {fc9purchase downloadable content} in order to
select this music.

Go to the Online Store?

{fc9Note: Purchased downloadable content will not be activated
until you return to the title screen.})}"
